human_study_id,layer,rater,scenario_id,legacy_scenario_id,provenance,response_match,created_at,updated_at,source_evaluator_sha256
786,l2,annotator_e,NLEB-ST-AT-009,NLB-v3-ST-AT-009,snapshot_recovered,True,2026-04-18T10:20:29.966Z,2026-04-18T10:20:29.966Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2391,l2,annotator_f,NLEB-ST-AT-009,NLB-v3-ST-AT-009,snapshot_recovered,True,2026-04-23T12:18:21.425Z,2026-04-23T12:18:21.425Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2459,l2,annotator_d,NLEB-ST-AT-015,NLB-v3-ST-AT-015,snapshot_recovered,True,2026-04-23T15:11:29.756Z,2026-04-23T15:11:29.756Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
826,l2,annotator_e,NLEB-ST-AT-015,NLB-v3-ST-AT-015,snapshot_recovered,True,2026-04-18T11:33:56.276Z,2026-04-18T11:33:56.276Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2424,l2,annotator_f,NLEB-ST-AT-015,NLB-v3-ST-AT-015,snapshot_recovered,True,2026-04-23T12:41:33.242Z,2026-04-23T12:41:33.242Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2323,l2,annotator_d,NLEB-ST-AT-033,NLB-v3-ST-AT-033,snapshot_recovered,True,2026-04-23T11:17:41.863Z,2026-04-23T11:17:41.863Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
777,l2,annotator_e,NLEB-ST-AT-033,NLB-v3-ST-AT-033,snapshot_recovered,True,2026-04-18T10:06:09.147Z,2026-04-18T10:06:09.147Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2382,l2,annotator_f,NLEB-ST-AT-033,NLB-v3-ST-AT-033,snapshot_recovered,True,2026-04-23T12:13:21.468Z,2026-04-23T12:13:21.468Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2300,l2,annotator_d,NLEB-ST-CO-008,NLB-v3-ST-CO-008,snapshot_recovered,True,2026-04-23T10:51:32.725Z,2026-04-23T10:51:32.725Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2097,l2,annotator_e,NLEB-ST-CO-008,NLB-v3-ST-CO-008,snapshot_recovered,True,2026-04-21T08:38:42.156Z,2026-04-21T08:38:42.156Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2355,l2,annotator_f,NLEB-ST-CO-008,NLB-v3-ST-CO-008,snapshot_recovered,True,2026-04-23T11:50:11.356Z,2026-04-23T11:50:11.356Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2311,l2,annotator_d,NLEB-ST-CO-010,NLB-v3-ST-CO-010,snapshot_recovered,True,2026-04-23T11:04:24.613Z,2026-04-23T11:04:24.613Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
749,l2,annotator_e,NLEB-ST-CO-010,NLB-v3-ST-CO-010,snapshot_recovered,True,2026-04-18T09:39:04.083Z,2026-04-18T09:39:04.083Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2360,l2,annotator_f,NLEB-ST-CO-010,NLB-v3-ST-CO-010,snapshot_recovered,True,2026-04-23T11:59:07.646Z,2026-04-23T11:59:07.646Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2333,l2,annotator_d,NLEB-ST-CO-011,NLB-v3-ST-CO-011,snapshot_recovered,True,2026-04-23T11:28:17.514Z,2026-04-23T11:28:17.514Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
815,l2,annotator_e,NLEB-ST-CO-011,NLB-v3-ST-CO-011,snapshot_recovered,True,2026-04-18T11:11:16.345Z,2026-04-18T11:11:16.345Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2412,l2,annotator_f,NLEB-ST-CO-011,NLB-v3-ST-CO-011,snapshot_recovered,True,2026-04-23T12:35:25.486Z,2026-04-23T12:35:25.486Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2306,l2,annotator_d,NLEB-ST-CU-025,NLB-v3-ST-CU-025,snapshot_recovered,True,2026-04-23T10:54:37.349Z,2026-04-23T10:54:37.349Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
739,l2,annotator_e,NLEB-ST-CU-025,NLB-v3-ST-CU-025,snapshot_recovered,True,2026-04-18T09:32:05.611Z,2026-04-18T09:32:05.611Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1086,l2,annotator_f,NLEB-ST-CU-025,NLB-v3-ST-CU-025,snapshot_recovered,True,2026-04-20T12:36:07.066Z,2026-04-20T12:36:07.066Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2320,l2,annotator_d,NLEB-ST-CU-030,NLB-v3-ST-CU-030,snapshot_recovered,True,2026-04-23T11:11:07.866Z,2026-04-23T11:11:07.866Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
770,l2,annotator_e,NLEB-ST-CU-030,NLB-v3-ST-CU-030,snapshot_recovered,True,2026-04-18T09:59:29.106Z,2026-04-18T09:59:29.106Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2379,l2,annotator_f,NLEB-ST-CU-030,NLB-v3-ST-CU-030,snapshot_recovered,True,2026-04-23T12:10:36.812Z,2026-04-23T12:10:36.812Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2454,l2,annotator_d,NLEB-ST-CU-039,NLB-v3-ST-CU-039,snapshot_recovered,True,2026-04-23T15:08:39.552Z,2026-04-23T15:08:39.552Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2099,l2,annotator_e,NLEB-ST-CU-039,NLB-v3-ST-CU-039,snapshot_recovered,True,2026-04-21T08:39:55.775Z,2026-04-21T08:39:55.775Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2357,l2,annotator_f,NLEB-ST-CU-039,NLB-v3-ST-CU-039,snapshot_recovered,True,2026-04-23T11:53:13.666Z,2026-04-23T11:53:13.666Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2299,l2,annotator_d,NLEB-ST-DE-008,NLB-v3-ST-DE-008,snapshot_recovered,True,2026-04-23T10:50:23.384Z,2026-04-23T10:50:23.384Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2096,l2,annotator_e,NLEB-ST-DE-008,NLB-v3-ST-DE-008,snapshot_recovered,True,2026-04-21T08:37:57.185Z,2026-04-21T08:37:57.185Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2353,l2,annotator_f,NLEB-ST-DE-008,NLB-v3-ST-DE-008,snapshot_recovered,True,2026-04-23T11:48:16.412Z,2026-04-23T11:48:16.412Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2366,l2,annotator_d,NLEB-ST-DE-018,NLB-v3-ST-DE-018,snapshot_recovered,True,2026-04-23T12:03:17.273Z,2026-04-23T12:03:17.273Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
801,l2,annotator_e,NLEB-ST-DE-018,NLB-v3-ST-DE-018,snapshot_recovered,True,2026-04-18T10:44:03.834Z,2026-04-18T10:44:03.834Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2400,l2,annotator_f,NLEB-ST-DE-018,NLB-v3-ST-DE-018,snapshot_recovered,True,2026-04-23T12:26:08.718Z,2026-04-23T12:26:08.718Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2336,l2,annotator_d,NLEB-ST-DE-035,NLB-v3-ST-DE-035,snapshot_recovered,True,2026-04-23T11:35:00.819Z,2026-04-23T11:35:00.819Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
823,l2,annotator_e,NLEB-ST-DE-035,NLB-v3-ST-DE-035,snapshot_recovered,True,2026-04-18T11:27:36.890Z,2026-04-18T11:27:36.890Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2421,l2,annotator_f,NLEB-ST-DE-035,NLB-v3-ST-DE-035,snapshot_recovered,True,2026-04-23T12:41:02.866Z,2026-04-23T12:41:02.866Z,9107eddb94e92a36a3aac5d2e97fc2bc195e1dd0c5b88644c46414882b4cefb6
2267,l3,annotator_d,NLEB-AM-CX-002,NLB-v3-AM-CX-002,snapshot_recovered,True,2026-04-22T16:59:46.727Z,2026-04-22T16:59:46.727Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
862,l3,annotator_e,NLEB-AM-CX-002,NLB-v3-AM-CX-002,snapshot_recovered,True,2026-04-18T12:40:44.552Z,2026-04-18T12:40:44.552Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2283,l3,annotator_d,NLEB-AM-CX-003,NLB-v3-AM-CX-003,snapshot_recovered,True,2026-04-23T00:05:08.638Z,2026-04-23T00:05:08.638Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
879,l3,annotator_e,NLEB-AM-CX-003,NLB-v3-AM-CX-003,snapshot_recovered,True,2026-04-18T12:53:55.085Z,2026-04-18T12:53:55.085Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2259,l3,annotator_d,NLEB-AM-CX-012,NLB-v3-AM-CX-012,snapshot_recovered,True,2026-04-22T16:48:10.226Z,2026-04-22T16:48:10.226Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
895,l3,annotator_e,NLEB-AM-CX-012,NLB-v3-AM-CX-012,snapshot_recovered,True,2026-04-18T13:04:49.340Z,2026-04-18T13:04:49.340Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1079,l3,annotator_d,NLEB-AM-CX-017,NLB-v3-AM-CX-017,snapshot_recovered,True,2026-04-19T16:13:57.364Z,2026-04-19T16:13:57.364Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
842,l3,annotator_e,NLEB-AM-CX-017,NLB-v3-AM-CX-017,snapshot_recovered,True,2026-04-18T12:21:56.564Z,2026-04-18T12:21:56.564Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2441,l3,annotator_d,NLEB-AM-DI-001,NLB-v3-AM-DI-001,snapshot_recovered,True,2026-04-23T15:00:46.111Z,2026-04-23T15:00:46.111Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2232,l3,annotator_e,NLEB-AM-DI-001,NLB-v3-AM-DI-001,snapshot_recovered,True,2026-04-21T10:14:35.149Z,2026-04-21T10:14:35.149Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1065,l3,annotator_d,NLEB-AM-DI-004,NLB-v3-AM-DI-004,snapshot_recovered,True,2026-04-19T11:06:29.343Z,2026-04-19T11:06:29.343Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2215,l3,annotator_e,NLEB-AM-DI-004,NLB-v3-AM-DI-004,snapshot_recovered,True,2026-04-21T09:26:04.634Z,2026-04-21T09:26:04.634Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2240,l3,annotator_d,NLEB-AM-DI-017,NLB-v3-AM-DI-017,snapshot_recovered,True,2026-04-22T16:14:15.982Z,2026-04-22T16:14:15.982Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
834,l3,annotator_e,NLEB-AM-DI-017,NLB-v3-AM-DI-017,snapshot_recovered,True,2026-04-18T12:06:55.681Z,2026-04-18T12:06:55.681Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1067,l3,annotator_d,NLEB-AM-DI-020,NLB-v3-AM-DI-020,snapshot_recovered,True,2026-04-19T11:53:20.959Z,2026-04-19T11:53:20.959Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
843,l3,annotator_e,NLEB-AM-DI-020,NLB-v3-AM-DI-020,snapshot_recovered,True,2026-04-18T12:22:25.952Z,2026-04-18T12:22:25.952Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2278,l3,annotator_d,NLEB-AM-EX-004,NLB-v3-AM-EX-004,snapshot_recovered,True,2026-04-22T17:19:49.019Z,2026-04-22T17:19:49.019Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
851,l3,annotator_e,NLEB-AM-EX-004,NLB-v3-AM-EX-004,snapshot_recovered,True,2026-04-18T12:30:21.097Z,2026-04-18T12:30:21.097Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2268,l3,annotator_d,NLEB-AM-EX-008,NLB-v3-AM-EX-008,snapshot_recovered,True,2026-04-22T17:01:26.195Z,2026-04-22T17:01:26.195Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
863,l3,annotator_e,NLEB-AM-EX-008,NLB-v3-AM-EX-008,snapshot_recovered,True,2026-04-18T12:41:14.126Z,2026-04-18T12:41:14.126Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1069,l3,annotator_d,NLEB-AM-EX-010,NLB-v3-AM-EX-010,snapshot_recovered,True,2026-04-19T11:56:20.543Z,2026-04-19T11:56:20.543Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
848,l3,annotator_e,NLEB-AM-EX-010,NLB-v3-AM-EX-010,snapshot_recovered,True,2026-04-18T12:26:50.300Z,2026-04-18T12:26:50.300Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2271,l3,annotator_d,NLEB-AM-EX-014,NLB-v3-AM-EX-014,snapshot_recovered,True,2026-04-22T17:03:44.385Z,2026-04-22T17:03:44.385Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
866,l3,annotator_e,NLEB-AM-EX-014,NLB-v3-AM-EX-014,snapshot_recovered,True,2026-04-18T12:42:48.845Z,2026-04-18T12:42:48.845Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2436,l3,annotator_d,NLEB-AM-ST-003,NLB-v3-AM-ST-003,snapshot_recovered,True,2026-04-23T14:56:24.441Z,2026-04-23T14:56:24.441Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
884,l3,annotator_e,NLEB-AM-ST-003,NLB-v3-AM-ST-003,snapshot_recovered,True,2026-04-18T12:56:17.329Z,2026-04-18T12:56:17.329Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1074,l3,annotator_d,NLEB-AM-ST-004,NLB-v3-AM-ST-004,snapshot_recovered,True,2026-04-19T12:03:48.560Z,2026-04-19T12:03:48.560Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
852,l3,annotator_e,NLEB-AM-ST-004,NLB-v3-AM-ST-004,snapshot_recovered,True,2026-04-18T12:30:48.920Z,2026-04-18T12:30:48.920Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1062,l3,annotator_d,NLEB-AM-ST-005,NLB-v3-AM-ST-005,snapshot_recovered,True,2026-04-19T10:58:35.876Z,2026-04-19T10:58:35.876Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
831,l3,annotator_e,NLEB-AM-ST-005,NLB-v3-AM-ST-005,snapshot_recovered,True,2026-04-18T11:59:14.218Z,2026-04-18T11:59:14.218Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2262,l3,annotator_d,NLEB-AM-ST-011,NLB-v3-AM-ST-011,snapshot_recovered,True,2026-04-22T16:51:58.534Z,2026-04-22T16:51:58.534Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
890,l3,annotator_e,NLEB-AM-ST-011,NLB-v3-AM-ST-011,snapshot_recovered,True,2026-04-18T13:02:17.832Z,2026-04-18T13:02:17.832Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1081,l3,annotator_d,NLEB-CX-AT-023,NLB-v3-CX-AT-023,snapshot_recovered,True,2026-04-19T16:20:11.950Z,2026-04-19T16:20:11.950Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
856,l3,annotator_e,NLEB-CX-AT-023,NLB-v3-CX-AT-023,snapshot_recovered,True,2026-04-18T12:34:29.315Z,2026-04-18T12:34:29.315Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1076,l3,annotator_d,NLEB-CX-AT-025,NLB-v3-CX-AT-025,snapshot_recovered,True,2026-04-19T16:01:35.900Z,2026-04-19T16:05:39.775Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
904,l3,annotator_e,NLEB-CX-AT-025,NLB-v3-CX-AT-025,snapshot_recovered,True,2026-04-18T13:10:55.527Z,2026-04-18T13:10:55.527Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2430,l3,annotator_d,NLEB-CX-AT-039,NLB-v3-CX-AT-039,snapshot_recovered,True,2026-04-23T14:44:56.129Z,2026-04-23T14:44:56.129Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
846,l3,annotator_e,NLEB-CX-AT-039,NLB-v3-CX-AT-039,snapshot_recovered,True,2026-04-18T12:24:10.439Z,2026-04-18T12:24:10.439Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2438,l3,annotator_d,NLEB-CX-CO-003,NLB-v3-CX-CO-003,snapshot_recovered,True,2026-04-23T14:59:50.680Z,2026-04-23T14:59:50.680Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
871,l3,annotator_e,NLEB-CX-CO-003,NLB-v3-CX-CO-003,snapshot_recovered,True,2026-04-18T12:49:00.899Z,2026-04-18T12:49:00.899Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2246,l3,annotator_d,NLEB-CX-CO-030,NLB-v3-CX-CO-030,snapshot_recovered,True,2026-04-22T16:29:36.930Z,2026-04-22T16:29:36.930Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
841,l3,annotator_e,NLEB-CX-CO-030,NLB-v3-CX-CO-030,snapshot_recovered,True,2026-04-18T12:21:29.213Z,2026-04-18T12:21:29.213Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2440,l3,annotator_d,NLEB-CX-CO-035,NLB-v3-CX-CO-035,snapshot_recovered,True,2026-04-23T15:00:17.880Z,2026-04-23T15:00:17.880Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2229,l3,annotator_e,NLEB-CX-CO-035,NLB-v3-CX-CO-035,snapshot_recovered,True,2026-04-21T10:02:37.023Z,2026-04-21T10:02:37.023Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1083,l3,annotator_d,NLEB-CX-CU-019,NLB-v3-CX-CU-019,snapshot_recovered,True,2026-04-19T16:35:24.185Z,2026-04-19T16:35:24.185Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
868,l3,annotator_e,NLEB-CX-CU-019,NLB-v3-CX-CU-019,snapshot_recovered,True,2026-04-18T12:44:07.682Z,2026-04-18T12:44:07.682Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2429,l3,annotator_d,NLEB-CX-CU-024,NLB-v3-CX-CU-024,snapshot_recovered,True,2026-04-23T14:43:45.003Z,2026-04-23T14:43:45.003Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
859,l3,annotator_e,NLEB-CX-CU-024,NLB-v3-CX-CU-024,snapshot_recovered,True,2026-04-18T12:37:01.506Z,2026-04-18T12:37:01.506Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2276,l3,annotator_d,NLEB-CX-CU-036,NLB-v3-CX-CU-036,snapshot_recovered,True,2026-04-22T17:17:55.691Z,2026-04-22T17:17:55.691Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2226,l3,annotator_e,NLEB-CX-CU-036,NLB-v3-CX-CU-036,snapshot_recovered,True,2026-04-21T09:56:05.338Z,2026-04-21T09:56:05.338Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2439,l3,annotator_d,NLEB-CX-DE-003,NLB-v3-CX-DE-003,snapshot_recovered,True,2026-04-23T15:00:05.800Z,2026-04-23T15:00:05.800Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
870,l3,annotator_e,NLEB-CX-DE-003,NLB-v3-CX-DE-003,snapshot_recovered,True,2026-04-18T12:46:51.908Z,2026-04-18T12:46:51.908Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2258,l3,annotator_d,NLEB-CX-DE-015,NLB-v3-CX-DE-015,snapshot_recovered,True,2026-04-22T16:44:54.232Z,2026-04-22T16:44:54.232Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
899,l3,annotator_e,NLEB-CX-DE-015,NLB-v3-CX-DE-015,snapshot_recovered,True,2026-04-18T13:07:06.592Z,2026-04-18T13:07:06.592Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2280,l3,annotator_d,NLEB-CX-DE-019,NLB-v3-CX-DE-019,snapshot_recovered,True,2026-04-23T00:02:35.198Z,2026-04-23T00:02:35.198Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2233,l3,annotator_e,NLEB-CX-DE-019,NLB-v3-CX-DE-019,snapshot_recovered,True,2026-04-21T10:48:32.111Z,2026-04-21T10:48:32.111Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2257,l3,annotator_d,NLEB-DI-AT-018,NLB-v3-DI-AT-018,snapshot_recovered,True,2026-04-22T16:42:59.847Z,2026-04-22T16:42:59.847Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
906,l3,annotator_e,NLEB-DI-AT-018,NLB-v3-DI-AT-018,snapshot_recovered,True,2026-04-18T13:11:57.915Z,2026-04-18T13:11:57.915Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2243,l3,annotator_d,NLEB-DI-AT-025,NLB-v3-DI-AT-025,snapshot_recovered,True,2026-04-22T16:24:21.659Z,2026-04-22T16:24:21.659Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
837,l3,annotator_e,NLEB-DI-AT-025,NLB-v3-DI-AT-025,snapshot_recovered,True,2026-04-18T12:17:37.750Z,2026-04-18T12:17:37.750Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2255,l3,annotator_d,NLEB-DI-AT-030,NLB-v3-DI-AT-030,snapshot_recovered,True,2026-04-22T16:41:07.671Z,2026-04-22T16:41:07.671Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2314,l3,annotator_e,NLEB-DI-AT-030,NLB-v3-DI-AT-030,snapshot_recovered,True,2026-04-23T11:07:08.482Z,2026-04-23T11:07:08.482Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1078,l3,annotator_d,NLEB-DI-CO-014,NLB-v3-DI-CO-014,snapshot_recovered,True,2026-04-19T16:07:20.202Z,2026-04-19T16:07:20.202Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
844,l3,annotator_e,NLEB-DI-CO-014,NLB-v3-DI-CO-014,snapshot_recovered,True,2026-04-18T12:23:00.685Z,2026-04-18T12:23:00.685Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2274,l3,annotator_d,NLEB-DI-CO-018,NLB-v3-DI-CO-018,snapshot_recovered,True,2026-04-22T17:13:53.057Z,2026-04-22T17:13:53.057Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2224,l3,annotator_e,NLEB-DI-CO-018,NLB-v3-DI-CO-018,snapshot_recovered,True,2026-04-21T09:50:44.845Z,2026-04-21T09:50:44.845Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2239,l3,annotator_d,NLEB-DI-CO-023,NLB-v3-DI-CO-023,snapshot_recovered,True,2026-04-22T16:12:41.149Z,2026-04-22T16:12:41.149Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2195,l3,annotator_e,NLEB-DI-CO-023,NLB-v3-DI-CO-023,snapshot_recovered,True,2026-04-21T09:16:19.816Z,2026-04-21T09:16:19.816Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
1070,l3,annotator_d,NLEB-DI-CU-016,NLB-v3-DI-CU-016,snapshot_recovered,True,2026-04-19T11:56:49.796Z,2026-04-19T11:56:49.796Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2221,l3,annotator_e,NLEB-DI-CU-016,NLB-v3-DI-CU-016,snapshot_recovered,True,2026-04-21T09:46:44.400Z,2026-04-21T09:46:44.400Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2242,l3,annotator_d,NLEB-DI-CU-035,NLB-v3-DI-CU-035,snapshot_recovered,True,2026-04-22T16:23:50.092Z,2026-04-22T16:23:50.092Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2213,l3,annotator_e,NLEB-DI-CU-035,NLB-v3-DI-CU-035,snapshot_recovered,True,2026-04-21T09:22:08.234Z,2026-04-21T09:22:08.234Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
2241,l3,annotator_d,NLEB-DI-CU-038,NLB-v3-DI-CU-038,snapshot_recovered,True,2026-04-22T16:22:14.487Z,2026-04-22T16:22:14.487Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
2212,l3,annotator_e,NLEB-DI-CU-038,NLB-v3-DI-CU-038,snapshot_recovered,True,2026-04-21T09:20:47.715Z,2026-04-21T09:20:47.715Z,95ebda385bda1cebd591044660624d04b4c03357f9ca7e944b36f69cae3e17c2
997,l3,annotator_d,NLEB-DI-DE-015,NLB-v3-DI-DE-015,snapshot_recovered,True,2026-04-19T09:21:30.474Z,2026-04-19T09:21:30.474Z,b029ed62c3beb5d1923adf6ea380c223e72feff1fc27c1061573a72702ad002f
